hotel_id,distance,rating,number_of_ratings
908,8350.74,4.8,32051.0
908,2208.86,4.2,2485.0
908,1016.08,4.7,22110.0
908,3740.08,4.7,83420.0
908,2567.59,4.5,21511.0
908,4370.44,4.5,30237.0
908,5970.75,4.6,34128.0
908,2366.58,4.4,672.0
908,3684.61,4.8,33530.0
908,3683.08,4.7,31728.0
908,4290.02,4.5,12693.0
908,4156.89,4.7,26043.0
908,4110.54,4.5,12380.0
908,2224.13,4.4,109.0
908,238.91,3.4,1020.0
908,3985.36,4.4,10675.0
908,3343.67,4.2,12015.0
908,4527.49,4.5,16727.0
908,2567.58,4.5,32096.0
909,1559.58,3.7,4900.0
909,5950.78,3.2,1175.0
909,5144.39,4.4,3866.0
909,7240.87,4.2,10336.0
909,9830.74,4.2,9726.0
909,7582.3,2.5,572.0
909,6528.06,3.2,1268.0
909,2184.95,3.8,7790.0
909,7616.25,4.3,108.0
909,9807.23,2.6,417.0
909,8680.98,3.5,361.0
909,4357.7,2.9,521.0
909,1659.64,4.1,8.0
909,5781.26,4.4,62.0
909,5736.66,4.0,2725.0
909,7461.36,4.8,1069.0
909,7170.25,2.6,440.0
909,3133.54,4.1,3081.0
909,4903.3,4.4,473.0
909,2584.19,4.1,195.0
910,8689.13,4.4,3866.0
910,6396.14,4.6,3784.0
910,8920.74,4.3,2908.0
910,9213.95,4.3,301.0
910,9233.7,4.8,2710.0
910,9466.43,4.4,1971.0
910,9126.08,3.2,1268.0
910,4926.69,4.2,1188.0
910,5592.6,4.4,2016.0
910,4781.92,4.8,425.0
910,1480.55,4.8,661.0
910,8.11,4.3,1046.0
910,9567.13,4.8,1069.0
910,8869.68,4.3,591.0
910,3931.08,3.9,1442.0
910,3891.78,3.9,1328.0
910,3380.47,2.9,113.0
910,971.14,4.1,679.0
910,1044.73,4.2,730.0
910,3000.67,3.9,378.0
911,4233.44,4.0,50409.0
911,1639.02,4.4,19931.0
911,1105.31,3.9,11855.0
911,5652.91,3.3,987.0
911,5526.21,4.3,8658.0
911,825.53,4.4,7297.0
911,2966.19,3.9,869.0
911,5644.17,2.5,127.0
911,8341.05,3.7,2495.0
911,9327.86,4.8,2962.0
911,6167.86,4.2,2130.0
911,1592.45,4.5,4658.0
911,4233.91,3.8,5277.0
911,6776.49,4.2,234.0
911,1274.58,3.9,3348.0
911,8279.78,4.2,228.0
911,201.94,4.3,3359.0
911,3987.0,3.3,6.0
911,3667.97,3.5,654.0
911,1503.85,4.2,2403.0
912,946.45,4.5,1174.0
912,9428.77,4.5,6097.0
912,8419.63,3.5,1088.0
912,8234.31,4.1,3671.0
912,1987.16,4.2,9567.0
912,9067.52,4.4,889.0
912,7735.75,2.6,1440.0
912,8223.37,3.6,155.0
912,6530.65,4.5,4607.0
912,7140.74,4.9,5326.0
912,8052.18,3.1,447.0
912,6723.52,4.6,349.0
912,7551.61,4.3,2854.0
912,1473.37,4.5,1654.0
912,7065.44,2.4,989.0
912,8194.98,4.8,4136.0
912,8289.47,4.7,5772.0
912,8646.67,4.9,526.0
912,9329.8,4.1,117.0
912,5677.12,3.9,155.0
913,6707.03,4.8,51292.0
913,9303.51,4.3,7257.0
913,9016.13,4.7,15297.0
913,8618.05,2.7,911.0
913,4885.57,3.9,5104.0
913,5192.7,4.8,1812.0
913,9844.77,3.8,6087.0
913,9064.52,4.4,8748.0
913,8027.19,4.8,6578.0
913,9809.99,4.6,328.0
913,8884.71,4.0,3306.0
913,28.0,4.3,2962.0
913,8959.18,4.2,906.0
913,5380.34,4.0,1486.0
913,7159.58,4.6,143.0
913,2885.38,3.8,125.0
913,9478.4,4.5,3597.0
913,5375.17,4.7,2042.0
913,6074.57,3.2,959.0
913,8830.63,3.2,545.0
914,3815.06,4.3,6198.0
914,6066.19,4.5,24247.0
914,8268.53,4.5,1973.0
914,7059.19,4.7,9452.0
914,7501.39,4.7,7804.0
914,7649.96,4.4,2590.0
914,6359.05,3.3,992.0
914,6639.94,4.5,3393.0
914,3954.87,4.8,10708.0
914,9496.79,3.0,1056.0
914,7277.91,3.2,813.0
914,7936.13,4.8,1563.0
914,5227.75,4.5,2957.0
914,6666.37,4.4,3691.0
914,5665.39,3.6,308.0
914,7998.1,4.6,4491.0
914,9567.44,4.4,439.0
914,9714.94,4.5,1514.0
914,7474.03,4.3,525.0
914,6034.8,4.5,3403.0
915,7123.62,4.1,6035.0
915,8202.46,3.9,421.0
915,8911.75,4.9,6483.0
915,2329.84,2.3,634.0
915,6765.9,4.1,176.0
915,1124.89,4.5,601.0
915,5744.94,2.9,720.0
915,16.61,4.3,1413.0
915,7244.03,4.0,1339.0
915,8334.73,4.6,1040.0
915,827.7,4.3,268.0
915,8986.99,2.9,217.0
915,5293.67,4.4,1779.0
915,724.18,4.7,69.0
915,1239.87,4.3,914.0
915,7445.55,4.0,659.0
915,1574.36,4.5,1199.0
915,7441.88,4.3,620.0
915,1877.99,4.3,727.0
915,293.91,4.5,1044.0
916,2143.07,4.2,196.0
916,3783.6,4.4,7453.0
916,2650.38,3.7,686.0
916,2647.75,4.8,3167.0
916,2030.33,4.7,1592.0
916,2605.61,4.3,32.0
916,2.13,4.4,302.0
916,2693.26,4.4,125.0
916,547.76,4.8,881.0
916,3347.52,4.1,657.0
916,2902.43,4.6,255.0
916,3577.97,4.2,332.0
916,3418.59,4.5,675.0
916,3177.22,3.4,153.0
916,2208.61,4.0,149.0
916,2197.68,3.8,13.0
916,5255.16,4.4,578.0
916,5614.4,3.6,282.0
916,884.74,4.2,850.0
916,4957.83,4.6,750.0
917,2018.6,4.6,8029.0
917,922.83,4.6,15217.0
917,6408.35,4.4,1060.0
917,8273.1,4.6,8142.0
917,9286.44,4.4,9883.0
917,3729.21,4.2,422.0
917,7511.27,4.5,443.0
917,8695.23,3.6,434.0
917,9369.75,4.3,175.0
917,8881.16,4.3,3670.0
917,3709.15,4.6,3512.0
917,6756.93,4.1,4037.0
917,8271.95,4.6,1402.0
917,6537.65,3.3,1722.0
917,8183.14,4.3,2565.0
917,6310.86,4.7,6404.0
917,989.69,4.0,2684.0
917,3048.52,4.4,2297.0
917,7890.77,4.6,567.0
917,8294.2,4.4,1879.0
918,796.13,4.6,23905.0
918,6177.11,3.5,991.0
918,6359.63,4.7,20693.0
918,961.46,4.7,15611.0
918,682.09,4.5,8324.0
918,6881.16,4.9,11766.0
918,1996.34,4.7,16349.0
918,331.03,3.9,11831.0
918,7149.57,4.5,372.0
918,3656.74,4.7,10936.0
918,7484.22,3.2,329.0
918,192.84,4.5,4429.0
918,971.2,4.4,7151.0
918,4392.21,3.1,473.0
918,469.91,4.0,9610.0
918,1649.39,4.0,198.0
918,3679.7,4.7,6112.0
918,6925.78,3.7,268.0
918,1115.39,4.8,4315.0
918,277.87,4.4,2306.0
919,8042.68,4.4,13815.0
919,9336.64,4.6,18106.0
919,8456.73,4.7,23524.0
919,5404.37,4.5,21448.0
919,4596.95,3.3,1123.0
919,968.87,4.4,25612.0
919,4636.51,3.1,1675.0
919,625.54,4.7,16871.0
919,3449.03,4.3,8820.0
919,1516.14,4.5,9164.0
919,1015.23,4.7,18312.0
919,5572.09,3.1,658.0
919,509.29,4.7,11473.0
919,188.6,4.2,6205.0
919,3985.97,4.0,1295.0
919,1782.91,4.5,9326.0
919,1747.82,4.6,14758.0
919,6152.53,4.5,498.0
919,3536.13,4.5,16145.0
919,1650.88,3.2,951.0
920,2943.99,4.1,54498.0
920,5361.82,4.5,26849.0
920,5594.19,4.4,18709.0
920,4434.37,4.1,13926.0
920,5383.25,4.4,3021.0
920,9357.72,3.8,9755.0
920,7379.31,4.2,281.0
920,3343.18,4.3,4177.0
920,7141.0,3.3,474.0
920,5455.46,3.9,5289.0
920,6616.47,4.9,983.0
920,8643.54,4.7,2468.0
920,9672.17,4.4,3556.0
920,9070.11,4.2,1740.0
920,5215.43,4.4,4381.0
920,4925.05,4.4,2425.0
920,45.25,4.2,2627.0
920,5430.08,4.4,5529.0
920,4487.99,4.3,4072.0
920,8802.81,4.8,1296.0
921,730.65,4.5,5415.0
921,62.52,4.3,1467.0
921,5587.12,4.3,2402.0
921,7740.28,4.8,436.0
921,4459.43,4.6,73.0
921,9903.69,3.8,446.0
921,5602.06,4.3,782.0
921,9779.94,4.7,267.0
921,9654.21,4.1,255.0
921,1836.84,4.6,560.0
921,1607.33,4.7,654.0
921,6564.85,4.7,647.0
921,5324.75,4.0,622.0
921,1741.17,4.5,562.0
921,8529.54,4.5,35.0
921,5483.14,4.3,527.0
921,6361.73,4.7,202.0
921,3247.23,4.5,255.0
921,1558.57,4.3,371.0
921,3691.41,4.3,318.0
922,2939.14,4.5,14029.0
922,7833.42,4.3,5172.0
922,846.65,4.7,7222.0
922,3523.67,4.8,4007.0
922,3629.11,4.0,3553.0
922,2070.83,3.1,772.0
922,3906.18,4.8,7075.0
922,8982.25,4.6,3871.0
922,7287.51,4.2,330.0
922,5572.18,4.5,763.0
922,3655.33,3.1,654.0
922,2834.48,4.4,2988.0
922,4077.92,4.6,6303.0
922,6964.15,4.2,142.0
922,4915.95,4.4,6042.0
922,3521.13,4.4,3326.0
922,6391.98,4.6,2415.0
922,7793.56,4.7,3414.0
922,25.89,4.5,1762.0
922,3959.1,4.6,1891.0
923,2790.56,4.6,115752.0
923,2168.96,4.4,18418.0
923,3447.19,4.7,25342.0
923,2614.87,4.6,35198.0
923,2152.53,4.7,69852.0
923,4354.98,4.6,8904.0
923,2573.36,4.6,10522.0
923,1500.04,4.1,10108.0
923,832.33,4.4,10732.0
923,4583.93,4.4,9883.0
923,2723.32,4.7,130239.0
923,1360.04,4.4,6138.0
923,2558.07,3.2,718.0
923,4708.18,4.0,1220.0
923,2386.0,4.7,11644.0
923,6022.7,4.6,310.0
923,274.95,4.4,4371.0
923,9869.9,4.4,255.0
923,4118.61,4.5,443.0
923,1793.59,4.5,944.0
924,1771.28,4.3,127.0
924,8085.26,3.1,76.0
924,8494.59,4.7,1007.0
924,253.42,4.1,1559.0
924,900.57,4.5,5254.0
924,8168.99,4.4,1081.0
924,1526.28,4.7,1258.0
924,6928.22,4.7,1919.0
924,5847.0,4.5,103.0
924,4596.06,4.3,638.0
924,440.48,4.0,492.0
924,4723.79,3.9,687.0
924,970.83,4.3,618.0
924,1328.46,4.0,575.0
924,8069.81,4.7,699.0
924,2743.75,4.8,525.0
924,6772.06,3.3,851.0
924,6955.66,4.5,11.0
924,4476.77,3.5,383.0
924,8684.8,4.3,41.0
925,8724.97,2.7,547.0
925,1362.95,4.1,4589.0
925,7882.53,3.3,543.0
925,6935.6,4.5,268.0
925,8135.52,4.4,5548.0
925,8130.89,4.3,8035.0
925,8008.06,4.2,3348.0
925,8483.58,4.4,2830.0
925,4959.14,2.7,661.0
925,9082.06,4.8,2727.0
925,7779.98,4.2,3551.0
925,3871.4,4.6,428.0
925,4140.21,4.1,2404.0
925,9621.33,4.4,124.0
925,7677.84,4.1,2331.0
925,7050.54,4.3,155.0
925,8428.1,4.7,1724.0
925,7087.14,4.6,3316.0
925,8503.45,4.8,5795.0
925,9814.73,3.6,2219.0
926,9620.44,3.4,555.0
926,3606.05,4.6,3784.0
926,8569.98,4.3,2908.0
926,9991.64,4.8,2710.0
926,9930.34,4.4,1971.0
926,7295.39,4.2,1188.0
926,8252.13,4.8,1952.0
926,6776.33,4.4,2016.0
926,2600.47,4.8,425.0
926,8405.91,4.5,1146.0
926,1911.26,4.8,661.0
926,8787.21,4.5,5704.0
926,2998.59,4.3,1046.0
926,6838.63,3.9,1442.0
926,1132.53,3.9,1328.0
926,4919.08,2.9,113.0
926,2693.04,4.1,679.0
926,8708.65,4.1,1162.0
926,1957.19,4.2,730.0
926,0.98,3.9,378.0
927,3901.11,4.5,4892.0
927,6263.61,4.4,6800.0
927,9161.34,4.3,12651.0
927,7213.67,4.7,3418.0
927,6990.01,4.3,3268.0
927,9906.37,4.2,1789.0
927,4829.42,4.0,1764.0
927,982.98,4.1,4360.0
927,5475.33,4.0,2373.0
927,4384.47,4.0,257.0
927,7986.99,4.4,1319.0
927,0.17,3.7,2646.0
927,7034.1,4.4,2755.0
927,5372.2,4.4,5580.0
927,8289.65,3.7,1751.0
927,7780.04,4.6,1535.0
927,8786.22,3.0,213.0
927,7900.24,4.4,669.0
927,425.02,3.9,1279.0
927,8656.6,4.3,462.0
928,3073.02,4.8,19978.0
928,4357.69,4.5,841.0
928,4181.09,3.9,6026.0
928,9925.61,4.7,6366.0
928,1274.98,4.2,5215.0
928,7065.83,4.3,1875.0
928,3372.04,3.8,3266.0
928,6121.91,4.6,144.0
928,5997.22,2.9,243.0
928,6343.57,4.8,2780.0
928,5905.17,3.2,180.0
928,3665.99,4.4,30.0
928,3091.19,4.7,853.0
928,6786.14,4.5,605.0
928,2509.28,4.7,1756.0
928,6364.08,2.6,128.0
928,3279.86,4.3,979.0
928,5604.89,3.8,2528.0
928,3097.28,4.5,776.0
928,6973.01,4.3,918.0
929,2366.29,4.3,325.0
929,8577.51,3.4,83.0
929,3043.19,4.5,958.0
929,8758.82,4.3,1564.0
929,3178.15,4.3,2121.0
929,29.01,4.2,401.0
929,3347.59,4.5,57.0
929,1579.66,4.7,157.0
929,3504.11,4.3,416.0
929,3714.41,4.5,478.0
929,1032.68,4.3,559.0
929,2706.02,4.8,879.0
929,3150.81,4.4,344.0
929,496.76,2.2,273.0
929,677.21,4.0,832.0
929,3160.09,4.6,494.0
929,3312.42,4.5,696.0
929,507.46,3.8,502.0
929,5235.99,4.9,71.0
929,434.71,3.6,538.0
930,8290.33,4.6,8224.0
930,7907.91,4.3,3763.0
930,5095.04,4.6,614.0
930,6922.11,3.2,396.0
930,9876.95,4.5,4677.0
930,6473.85,4.1,104.0
930,9309.52,4.5,202.0
930,4413.19,4.0,238.0
930,3882.54,3.9,184.0
930,9486.0,3.0,318.0
930,8911.76,3.3,1713.0
930,8887.5,4.7,298.0
930,7178.52,4.7,2000.0
930,7564.8,4.1,939.0
930,3326.5,4.0,405.0
930,8399.1,4.0,53.0
930,7482.43,3.8,145.0
930,7057.81,4.5,776.0
930,9531.36,4.3,905.0
930,4047.78,4.7,98.0
931,890.4,4.3,5604.0
931,1.95,4.4,573.0
931,8344.79,4.4,611.0
931,4443.83,4.7,1343.0
931,7299.18,2.9,128.0
931,335.69,3.7,1023.0
931,354.1,4.3,531.0
931,7051.68,3.8,800.0
931,7018.43,3.3,534.0
931,1092.96,4.0,425.0
931,502.87,4.7,575.0
931,8330.12,3.0,516.0
931,6773.62,3.8,46.0
931,9710.92,4.3,210.0
931,3095.95,3.2,29.0
931,9805.92,3.7,146.0
931,6555.94,4.4,128.0
931,5286.19,5.0,3.0
931,9175.9,4.7,76.0
931,3792.12,4.8,61.0
932,3343.54,4.5,10114.0
932,9288.25,4.7,13151.0
932,8487.83,4.5,20027.0
932,7558.56,4.8,14929.0
932,9252.5,4.5,7114.0
932,9097.94,3.6,817.0
932,8832.83,3.0,594.0
932,9912.91,4.1,10993.0
932,9535.82,4.4,4060.0
932,8721.82,3.4,199.0
932,9814.89,4.3,3187.0
932,9129.97,4.4,209.0
932,9619.48,4.3,3255.0
932,9827.1,4.6,5509.0
932,9218.3,3.3,393.0
932,9145.43,4.8,5306.0
932,8891.92,2.7,441.0
932,9637.65,4.2,4150.0
932,9793.9,4.2,3198.0
932,9083.39,4.7,5367.0
933,3242.64,2.8,420.0
933,8082.1,4.7,5111.0
933,202.23,4.2,2717.0
933,9090.72,4.8,535.0
933,8189.76,4.7,262.0
933,6124.74,4.8,1283.0
933,5134.71,4.1,630.0
933,8837.6,4.5,3006.0
933,7492.14,4.0,239.0
933,2737.14,2.4,125.0
933,7621.8,4.1,1363.0
933,7726.08,4.2,135.0
933,7044.31,3.8,220.0
933,7133.21,4.2,160.0
933,5387.33,3.9,1265.0
933,9117.58,4.7,790.0
933,478.02,3.7,721.0
933,9.59,3.6,462.0
933,4359.37,4.2,316.0
933,7729.28,3.5,26.0
934,4192.36,4.2,355.0
934,6510.1,2.9,502.0
934,9202.22,4.5,438.0
934,8949.48,4.8,1391.0
934,6543.56,4.4,3539.0
934,9096.75,3.0,727.0
934,6949.38,4.1,4936.0
934,4790.71,4.5,105.0
934,5407.62,4.6,44.0
934,6544.13,4.3,413.0
934,7.22,4.0,597.0
934,6707.71,3.5,129.0
934,5277.05,4.7,95.0
934,4161.13,3.9,435.0
934,9813.53,3.8,1012.0
934,5714.98,4.1,522.0
934,4052.95,3.8,803.0
934,6618.36,4.7,1107.0
934,1233.35,4.3,510.0
934,8260.41,4.2,642.0
935,4767.44,4.7,19772.0
935,5598.09,4.7,17508.0
935,5600.9,4.5,8699.0
935,5319.23,4.6,17149.0
935,3380.29,4.3,8805.0
935,7988.01,4.1,1370.0
935,6830.06,4.8,9147.0
935,3396.98,4.4,358.0
935,6666.65,3.0,482.0
935,8725.81,3.4,745.0
935,6251.23,4.4,4125.0
935,5797.3,4.2,3402.0
935,6871.83,4.2,127.0
935,4434.2,4.4,233.0
935,7081.07,4.7,6971.0
935,7088.66,4.5,5823.0
935,4341.74,4.8,4917.0
935,5142.66,2.9,584.0
935,3841.91,3.4,30.0
935,3694.0,3.2,260.0
936,4912.87,2.5,390.0
936,7186.01,4.8,3076.0
936,6769.37,4.7,5124.0
936,14.32,4.1,1536.0
936,533.37,4.4,1360.0
936,8009.9,4.4,123.0
936,6355.42,4.7,1870.0
936,4926.15,4.3,74.0
936,9024.02,3.9,732.0
936,8742.9,4.8,570.0
936,8782.39,4.7,257.0
936,5476.61,3.4,872.0
936,8446.9,3.8,724.0
936,6408.89,4.7,182.0
936,7938.58,4.8,1031.0
936,6256.09,4.3,1251.0
936,5182.76,2.7,480.0
936,9553.24,4.7,191.0
936,5051.92,3.5,556.0
936,591.36,4.8,22.0
937,1959.66,4.7,209357.0
937,8281.65,4.6,227791.0
937,6308.63,4.7,250209.0
937,5357.01,4.4,103015.0
937,1444.79,4.5,38519.0
937,4261.13,4.7,145905.0
937,8726.53,4.7,129548.0
937,8092.1,4.5,1508.0
937,5891.8,4.6,135177.0
937,4944.93,4.4,17538.0
937,5832.88,4.6,34496.0
937,7511.47,4.6,45623.0
937,5665.52,4.1,22792.0
937,6093.68,4.6,10678.0
937,2665.51,4.4,10836.0
937,6059.04,4.4,31061.0
937,5161.47,4.5,17269.0
937,8364.04,4.4,27986.0
937,5551.0,4.6,21526.0
937,5265.51,4.5,7683.0
938,6920.6,4.6,20997.0
938,6525.27,4.0,19944.0
938,9210.48,4.4,1614.0
938,5542.51,2.5,1482.0
938,5363.71,4.0,372.0
938,5085.06,4.7,2662.0
938,9310.5,4.6,744.0
938,684.1,4.7,4913.0
938,593.67,4.7,4392.0
938,3627.26,4.3,6313.0
938,9671.39,4.6,2435.0
938,4425.05,4.4,4069.0
938,1150.66,4.9,2383.0
938,4296.83,4.3,2206.0
938,8376.57,4.0,1323.0
938,9511.81,4.5,1744.0
938,9027.53,3.9,1335.0
938,4575.1,2.8,381.0
938,4771.08,4.3,1220.0
938,4461.02,4.7,4852.0
939,3580.1,4.8,8986.0
939,2985.9,4.8,9353.0
939,9654.96,4.6,238.0
939,9621.7,4.8,1599.0
939,780.34,4.8,3143.0
939,970.86,2.9,210.0
939,579.82,4.2,2663.0
939,1139.82,4.4,183.0
939,7984.53,4.0,3859.0
939,8139.22,3.1,563.0
939,686.6,4.3,2792.0
939,5477.76,4.3,987.0
939,3359.08,4.7,4927.0
939,1515.16,4.2,427.0
939,8110.73,4.1,3082.0
939,555.15,4.3,2055.0
939,951.43,4.1,1362.0
939,3131.91,3.4,698.0
939,3532.38,4.6,2487.0
939,7048.11,4.5,2300.0
940,2326.61,4.4,14647.0
940,2081.18,4.0,259.0
940,936.9,4.4,11376.0
940,9440.09,4.1,142.0
940,5684.48,2.8,2219.0
940,9402.5,4.5,3110.0
940,7447.8,4.0,223.0
940,1011.72,4.5,7596.0
940,3342.71,2.5,992.0
940,1430.9,3.9,2233.0
940,6262.02,4.4,110.0
940,4402.71,4.2,1066.0
940,143.22,4.1,2319.0
940,8363.35,4.8,735.0
940,4557.9,4.3,73.0
940,7617.2,4.0,1286.0
940,4822.64,3.6,2027.0
940,2534.9,4.2,1293.0
940,4819.51,3.2,483.0
940,6524.81,2.9,335.0
941,4505.32,4.5,4858.0
941,6575.27,4.2,7619.0
941,7106.28,4.6,7224.0
941,4921.8,3.1,1457.0
941,7233.58,4.0,5964.0
941,9025.35,4.5,3341.0
941,4822.22,3.1,201.0
941,8790.03,4.6,4850.0
941,5198.12,4.6,1731.0
941,4175.66,3.3,646.0
941,9402.97,4.2,3724.0
941,9169.01,4.1,3430.0
941,9225.52,4.0,2747.0
941,4919.35,3.4,104.0
941,4898.52,4.3,1598.0
941,4456.05,4.0,121.0
941,4417.27,4.3,745.0
941,7288.6,4.5,1461.0
941,6061.52,3.4,2042.0
941,6667.78,4.2,1124.0
942,2427.17,4.5,12788.0
942,1365.42,4.4,5790.0
942,9922.37,4.3,3569.0
942,9697.2,4.6,9016.0
942,3224.75,4.4,2168.0
942,8073.26,4.1,2228.0
942,8595.98,4.3,1653.0
942,8545.68,4.2,3801.0
942,5659.21,2.5,185.0
942,4707.04,4.3,219.0
942,2578.7,4.5,102.0
942,6743.57,4.8,2413.0
942,5558.47,4.3,1791.0
942,14.25,4.3,1271.0
942,7898.41,3.1,510.0
942,9306.06,4.6,1575.0
942,8738.48,4.9,686.0
942,9203.84,4.8,2044.0
942,5421.01,4.0,1555.0
942,1525.48,4.3,697.0
943,7470.7,4.5,12788.0
943,7373.94,4.3,4172.0
943,7545.55,4.4,428.0
943,47.66,4.3,3569.0
943,5084.06,4.6,9016.0
943,9205.11,4.2,3724.0
943,444.67,4.2,2697.0
943,6968.93,4.4,2168.0
943,7866.86,4.1,1486.0
943,8250.32,4.2,1465.0
943,7925.65,4.3,1323.0
943,7252.86,4.4,117.0
943,7998.65,4.1,2056.0
943,9159.53,2.8,1157.0
943,1829.05,4.1,2228.0
943,9606.9,3.5,652.0
943,7103.6,4.3,219.0
943,7896.88,2.5,185.0
943,7342.39,4.5,102.0
943,5939.85,4.2,1032.0
944,9057.0,4.9,53428.0
944,954.66,4.2,12182.0
944,5275.57,4.4,107.0
944,3877.12,3.9,1397.0
944,3820.96,3.1,824.0
944,4.46,4.2,1505.0
944,2452.52,3.9,169.0
944,5567.05,4.3,980.0
944,6989.05,4.8,1029.0
944,3641.22,3.9,39.0
944,4373.13,4.6,2818.0
944,1139.15,4.4,678.0
944,3353.21,4.1,1361.0
944,6461.02,3.9,158.0
944,3209.22,4.1,86.0
944,9136.26,4.5,1000.0
944,6536.13,4.7,2216.0
944,3877.86,4.5,571.0
944,7691.57,3.2,929.0
944,7949.9,4.4,864.0
945,7405.44,4.4,10659.0
945,6228.01,4.4,6800.0
945,780.61,4.7,3418.0
945,1080.26,4.3,3268.0
945,6147.63,4.3,3569.0
945,7675.19,4.1,4360.0
945,7981.29,4.0,2373.0
945,4295.19,4.0,196.0
945,3663.96,4.0,257.0
945,6749.18,4.7,2096.0
945,9631.55,3.3,628.0
945,19.05,4.4,1319.0
945,7988.88,3.7,2646.0
945,2392.71,4.4,2755.0
945,6697.09,4.4,1199.0
945,3703.47,3.7,1751.0
945,9980.18,4.5,885.0
945,5336.29,4.8,1919.0
945,211.94,4.6,1535.0
945,3296.52,3.0,213.0
946,6471.36,4.3,2613.0
946,7357.1,4.5,6117.0
946,7831.97,4.0,5677.0
946,26.43,4.3,2077.0
946,2932.57,4.2,79.0
946,1963.89,4.8,1418.0
946,497.92,4.3,1200.0
946,934.85,4.1,2065.0
946,376.23,4.6,581.0
946,1168.8,4.6,2386.0
946,3467.08,3.0,392.0
946,1485.77,4.7,3205.0
946,787.16,2.5,75.0
946,5317.35,4.1,199.0
946,661.42,4.5,598.0
946,644.06,3.4,245.0
946,754.1,4.6,5086.0
946,9142.61,4.7,2422.0
946,310.16,4.2,724.0
946,267.26,4.5,297.0
947,3362.06,4.3,19625.0
947,4021.33,4.4,380.0
947,4021.97,4.5,909.0
947,1823.61,4.2,121.0
947,8271.39,4.2,3190.0
947,4137.91,2.2,609.0
947,4111.14,4.3,1509.0
947,7.2,4.2,1265.0
947,5114.59,2.2,244.0
947,1077.61,4.0,2421.0
947,4055.93,4.4,1093.0
947,7392.36,4.7,2466.0
947,7586.91,4.7,4143.0
947,856.17,4.2,1422.0
947,5095.57,4.5,1700.0
947,864.22,3.9,1060.0
947,995.21,4.1,864.0
947,365.67,4.0,1563.0
947,1224.86,4.2,1088.0
947,9921.94,4.6,2268.0
948,3256.13,4.5,599.0
948,3433.96,3.3,799.0
948,2637.65,4.9,7928.0
948,3573.54,4.7,1682.0
948,681.48,4.8,5120.0
948,4389.39,3.3,236.0
948,4084.16,4.7,1469.0
948,3523.82,3.3,402.0
948,2618.82,4.5,229.0
948,3451.93,4.9,2252.0
948,3197.0,4.1,165.0
948,3546.47,4.6,870.0
948,421.76,3.5,156.0
948,3581.84,4.8,1401.0
948,150.52,4.4,1990.0
948,4023.42,4.6,506.0
948,368.16,4.4,82.0
948,5843.92,4.0,1563.0
948,3230.67,4.3,119.0
948,41.67,4.3,1056.0
949,739.68,4.7,19772.0
949,1369.32,4.7,17508.0
949,1098.38,4.5,8699.0
949,9040.02,4.6,17149.0
949,8680.47,4.3,8805.0
949,2752.92,4.1,1370.0
949,1605.83,4.8,9147.0
949,3069.55,4.4,358.0
949,2083.97,3.0,482.0
949,6384.83,3.4,745.0
949,918.2,4.4,4125.0
949,8838.96,3.1,462.0
949,523.48,4.2,3402.0
949,6864.72,4.2,127.0
949,1841.71,4.7,6971.0
949,2393.5,4.4,233.0
949,9205.88,4.1,450.0
949,1786.61,4.5,5823.0
949,1079.64,4.8,4917.0
949,380.94,2.9,584.0
950,896.69,4.7,19772.0
950,931.61,4.7,17508.0
950,737.67,4.5,8699.0
950,9006.81,4.6,17149.0
950,8366.73,4.3,8805.0
950,3366.83,4.1,1370.0
950,2248.81,4.8,9147.0
950,3115.52,4.4,358.0
950,2749.94,3.0,482.0
950,5904.59,3.4,745.0
950,1228.26,4.4,4125.0
950,9198.37,3.1,462.0
950,787.19,4.2,3402.0
950,7219.76,4.2,127.0
950,2043.16,4.7,6971.0
950,2660.02,4.4,233.0
950,2046.32,4.5,5823.0
950,866.46,4.8,4917.0
950,9791.27,4.1,450.0
950,797.16,2.9,584.0
951,2410.76,4.5,100.0
951,3176.93,2.5,188.0
951,9794.38,4.2,842.0
951,4553.58,4.3,482.0
951,4.56,4.3,133.0
951,9708.66,4.5,25.0
951,4606.07,4.1,300.0
951,1353.41,,
951,2998.27,4.0,345.0
951,1191.58,4.5,13.0
951,3767.54,4.7,287.0
951,4494.37,3.6,209.0
951,3178.63,2.8,321.0
951,4450.45,3.7,186.0
951,871.35,4.5,111.0
951,4424.32,3.3,207.0
951,4682.0,3.2,184.0
951,6426.27,3.6,155.0
951,5033.45,4.4,497.0
951,4184.85,4.4,157.0
952,1222.26,4.2,50.0
952,8.46,4.3,369.0
952,860.28,4.7,387.0
952,1998.69,4.0,161.0
952,1306.78,2.3,72.0
952,2218.99,3.8,401.0
952,1713.93,3.9,331.0
952,1599.84,3.2,271.0
952,1252.4,2.9,34.0
952,3299.52,,
952,3311.57,4.5,8.0
952,443.85,3.0,16.0
952,1331.32,2.8,166.0
952,3495.47,4.5,67.0
952,771.95,4.5,35.0
952,274.33,,
952,1426.42,4.0,3.0
952,243.12,3.0,2.0
952,1645.3,4.5,2.0
952,1410.43,3.0,33.0
953,3871.05,4.3,374.0
953,3797.52,3.0,507.0
953,3073.12,4.1,1860.0
953,58.97,4.2,1320.0
953,5347.46,4.6,1096.0
953,3648.28,4.5,732.0
953,2535.95,4.0,131.0
953,5676.65,4.8,2270.0
